CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
40549913,MCDONALD'S,BRONX,2170,WHITE PLAINS ROAD,10462,7189315822,Hamburgers,07/03/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11,A,07/03/2017,04/21/2019,Cycle Inspection / Initial Inspection
40549913,MCDONALD'S,BRONX,2170,WHITE PLAINS ROAD,10462,7189315822,Hamburgers,07/03/2017,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,07/03/2017,04/21/2019,Cycle Inspection / Initial Inspection
40549913,MCDONALD'S,BRONX,2170,WHITE PLAINS ROAD,10462,7189315822,Hamburgers,07/03/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,07/03/2017,04/21/2019,Cycle Inspection / Initial Inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,02/01/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,02/01/2018,04/21/2019,Cycle Inspection / Re-inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,04/10/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,17,,,04/21/2019,Cycle Inspection / Initial Inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,04/10/2016,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,17,,,04/21/2019,Cycle Inspection / Initial Inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,04/10/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,17,,,04/21/2019,Cycle Inspection / Initial Inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,04/10/2016,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,17,,,04/21/2019,Cycle Inspection / Initial Inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,04/26/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,11,A,04/26/2016,04/21/2019,Cycle Inspection / Re-inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,04/26/2016,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,04/26/2016,04/21/2019,Cycle Inspection / Re-inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,04/26/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,04/26/2016,04/21/2019,Cycle Inspection / Re-inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,07/10/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,07/10/2018,04/21/2019,Cycle Inspection / Initial Inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,07/10/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,07/10/2018,04/21/2019,Cycle Inspection / Initial Inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,10/07/2016,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,10/07/2016,04/21/2019,Cycle Inspection / Initial Inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,10/07/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12,A,10/07/2016,04/21/2019,Cycle Inspection / Initial Inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,10/07/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,10/07/2016,04/21/2019,Cycle Inspection / Initial Inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,10/07/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,10/07/2016,04/21/2019,Cycle Inspection / Initial Inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,12/29/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,11,,,04/21/2019,Cycle Inspection / Initial Inspection
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,12/29/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,,,04/21/2019,Cycle Inspection / Initial Inspection
40724205,MCDONALD'S,BRONX,101,EAST  170 STREET,10452,7184109150,Hamburgers,01/04/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,7,A,01/04/2018,04/21/2019,Cycle Inspection / Initial Inspection
40724205,MCDONALD'S,BRONX,101,EAST  170 STREET,10452,7184109150,Hamburgers,01/04/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,01/04/2018,04/21/2019,Cycle Inspection / Initial Inspection
40724205,MCDONALD'S,BRONX,101,EAST  170 STREET,10452,7184109150,Hamburgers,02/21/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,9,A,02/21/2019,04/21/2019,Cycle Inspection / Initial Inspection
40724205,MCDONALD'S,BRONX,101,EAST  170 STREET,10452,7184109150,Hamburgers,02/21/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,A,02/21/2019,04/21/2019,Cycle Inspection / Initial Inspection
40724205,MCDONALD'S,BRONX,101,EAST  170 STREET,10452,7184109150,Hamburgers,04/18/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,14,,,04/21/2019,Cycle Inspection / Initial Inspection
40724205,MCDONALD'S,BRONX,101,EAST  170 STREET,10452,7184109150,Hamburgers,04/18/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,14,,,04/21/2019,Cycle Inspection / Initial Inspection
40724205,MCDONALD'S,BRONX,101,EAST  170 STREET,10452,7184109150,Hamburgers,05/19/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,05/19/2016,04/21/2019,Cycle Inspection / Re-inspection
40724205,MCDONALD'S,BRONX,101,EAST  170 STREET,10452,7184109150,Hamburgers,10/31/2016,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,6,A,10/31/2016,04/21/2019,Cycle Inspection / Initial Inspection
40724205,MCDONALD'S,BRONX,101,EAST  170 STREET,10452,7184109150,Hamburgers,10/31/2016,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,6,A,10/31/2016,04/21/2019,Cycle Inspection / Initial Inspection
40724205,MCDONALD'S,BRONX,101,EAST  170 STREET,10452,7184109150,Hamburgers,10/31/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6,A,10/31/2016,04/21/2019,Cycle Inspection / Initial Inspection
40794103,MCDONALD'S,BRONX,1600,BRUCKNER BOULEVARD,10473,7186170869,Hamburgers,02/24/2016,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,22,,,04/21/2019,Cycle Inspection / Initial Inspection
40794103,MCDONALD'S,BRONX,1600,BRUCKNER BOULEVARD,10473,7186170869,Hamburgers,02/24/2016,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,22,,,04/21/2019,Cycle Inspection / Initial Inspection
40794103,MCDONALD'S,BRONX,1600,BRUCKNER BOULEVARD,10473,7186170869,Hamburgers,02/24/2016,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,22,,,04/21/2019,Cycle Inspection / Initial Inspection
40794103,MCDONALD'S,BRONX,1600,BRUCKNER BOULEVARD,10473,7186170869,Hamburgers,02/24/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,22,,,04/21/2019,Cycle Inspection / Initial Inspection
